StartNode,EndNodeID,ContactWay
604,14724,groupmessage
12376,14725,groupmessage
2788,14726,groupmessage
14688,14727,groupmessage
3571,14730,groupmessage
12352,14731,groupmessage
12889,14734,groupmessage
52,14737,groupmessage
6849,14738,groupmessage
3571,14745,groupmessage
8742,14748,groupmessage
3571,14751,groupmessage
52,14754,groupmessage
10425,14755,groupmessage
14760,14761,groupmessage
12376,14766,groupmessage
3571,14775,groupmessage
6699,14776,groupmessage
5089,14778,groupmessage
2395,14779,groupmessage
3571,14783,groupmessage
7790,14789,groupmessage
384,14791,groupmessage
14792,14793,groupmessage
13274,14799,groupmessage
138,14803,groupmessage
3571,14808,groupmessage
9755,14811,groupmessage
2272,14812,groupmessage
1020,14816,groupmessage
14084,14817,groupmessage
2192,14818,groupmessage
10425,14819,groupmessage
2192,14820,groupmessage
12376,14824,groupmessage
4054,14825,groupmessage
52,14826,groupmessage
9710,14827,groupmessage
5135,14829,groupmessage
1172,14835,groupmessage
12854,14837,groupmessage
4285,14840,groupmessage
14841,14842,groupmessage
22,14848,groupmessage
2395,14849,groupmessage
14707,14852,groupmessage
14854,14855,groupmessage
126,14856,groupmessage
355,14870,groupmessage
171,14871,groupmessage
4054,14873,groupmessage
6443,14874,groupmessage
5082,14875,groupmessage
229,14877,groupmessage
290,14879,groupmessage
14883,14884,groupmessage
1096,14887,groupmessage
10425,14891,groupmessage
4285,14896,groupmessage
128,14898,groupmessage
6566,14900,groupmessage
10692,14901,groupmessage
4054,14902,groupmessage
188,14943,groupmessage
431,14990,groupmessage
5511,15126,groupmessage
1020,15132,groupmessage
7735,15134,groupmessage
355,15175,groupmessage
9755,15179,groupmessage
10632,15190,groupmessage
3524,15192,groupmessage
307,15224,groupmessage
648,15234,groupmessage
1796,15242,groupmessage
355,15250,groupmessage
12609,15309,groupmessage
12952,15539,groupmessage
20,15564,groupmessage
2465,15569,groupmessage
7735,15668,groupmessage
2255,15854,groupmessage
5250,16302,groupmessage
14760,16461,groupmessage
8905,16700,groupmessage
1841,16887,groupmessage
4597,16989,groupmessage
6793,16995,groupmessage
13160,17061,groupmessage
3524,17198,groupmessage
638,17247,groupmessage
3053,17274,groupmessage
5300,17487,groupmessage
15124,17495,groupmessage
229,17510,groupmessage
2362,17560,groupmessage
12,17564,groupmessage
638,17726,groupmessage
436,18044,groupmessage
18136,18137,groupmessage
255,18215,groupmessage
28,18227,groupmessage
436,18966,groupmessage
903,19024,groupmessage
5135,19104,groupmessage
1073,19128,groupmessage
11726,19317,groupmessage
11161,19870,groupmessage
5089,20089,groupmessage
901,20249,groupmessage
903,20343,groupmessage
7363,20429,groupmessage
8742,20430,groupmessage
355,20537,groupmessage
604,20681,groupmessage
14084,20715,groupmessage
8227,20793,groupmessage
8742,20906,groupmessage
138,21034,groupmessage
2023,21350,groupmessage
12622,21405,groupmessage
677,21478,groupmessage
2192,12673,message
24,25,singlemessage
126,158,singlemessage
169,170,singlemessage
109,245,singlemessage
313,314,singlemessage
1073,1074,singlemessage
13961,1325,singlemessage
1441,1442,singlemessage
1454,1455,singlemessage
1966,1967,singlemessage
1189,2175,singlemessage
604,2471,singlemessage
2862,2863,singlemessage
3254,3255,singlemessage
321,3466,singlemessage
604,3524,singlemessage
3594,3595,singlemessage
3601,3602,singlemessage
4054,3836,singlemessage
3969,3970,singlemessage
4027,4028,singlemessage
4680,4681,singlemessage
85,4991,singlemessage
10272,5193,singlemessage
12769,5224,singlemessage
6874,5294,singlemessage
5294,5295,singlemessage
1454,5573,singlemessage
1966,5791,singlemessage
5860,5861,singlemessage
3969,5928,singlemessage
6288,6289,singlemessage
15492,6403,singlemessage
6799,6800,singlemessage
1073,6854,singlemessage
6872,6873,singlemessage
6873,6874,singlemessage
6965,6966,singlemessage
5205,7000,singlemessage
7002,7003,singlemessage
13653,7069,singlemessage
7092,7093,singlemessage
1073,7444,singlemessage
3530,7448,singlemessage
7714,7715,singlemessage
7735,7736,singlemessage
7450,7789,singlemessage
1078,7792,singlemessage
12949,7991,singlemessage
8565,8003,singlemessage
8003,8004,singlemessage
1078,8019,singlemessage
12015,8071,singlemessage
8096,8097,singlemessage
8112,8113,singlemessage
44,8135,singlemessage
8215,8216,singlemessage
7450,8377,singlemessage
10283,8675,singlemessage
8733,8734,singlemessage
9134,9135,singlemessage
4357,9374,singlemessage
13194,9598,singlemessage
4716,9807,singlemessage
2928,9898,singlemessage
7092,10055,singlemessage
9632,10101,singlemessage
2263,10283,singlemessage
4663,10364,singlemessage
127,10371,singlemessage
8387,10372,singlemessage
10509,10510,singlemessage
5082,10694,singlemessage
69,10725,singlemessage
10738,10739,singlemessage
7865,11076,singlemessage
6255,11120,singlemessage
188,11168,singlemessage
11169,11170,singlemessage
4704,11186,singlemessage
4054,11293,singlemessage
11435,11436,singlemessage
4054,11460,singlemessage
188,11462,singlemessage
127,11527,singlemessage
4680,11811,singlemessage
11886,11887,singlemessage
4054,11978,singlemessage
431,11982,singlemessage
1753,11999,singlemessage
188,12007,singlemessage
4699,12046,singlemessage
6263,12093,singlemessage
11800,12147,singlemessage
3234,12166,singlemessage
7865,12269,singlemessage
12331,12332,singlemessage
5202,12366,singlemessage
5484,12388,singlemessage
3524,12452,singlemessage
12494,12495,singlemessage
12001,12516,singlemessage
11904,12522,singlemessage
1189,12524,singlemessage
12511,12525,singlemessage
12531,12532,singlemessage
4778,12533,singlemessage
8701,12536,singlemessage
12543,12544,singlemessage
229,12551,singlemessage
12558,12559,singlemessage
12562,12563,singlemessage
12093,12565,singlemessage
11904,12566,singlemessage
128,12584,singlemessage
8529,12587,singlemessage
12589,12590,singlemessage
1753,12603,singlemessage
12609,12610,singlemessage
9571,12641,singlemessage
12641,12642,singlemessage
12659,12660,singlemessage
11899,12661,singlemessage
12531,12675,singlemessage
12678,12679,singlemessage
12690,12691,singlemessage
3969,12698,singlemessage
11590,12712,singlemessage
7714,12736,singlemessage
12743,12744,singlemessage
648,12757,singlemessage
12766,12767,singlemessage
4054,12768,singlemessage
13834,12777,singlemessage
8040,12786,singlemessage
12796,12797,singlemessage
4054,12803,singlemessage
7092,12806,singlemessage
2263,12834,singlemessage
188,12843,singlemessage
50,12847,singlemessage
12865,12866,singlemessage
188,12897,singlemessage
7092,12900,singlemessage
12907,12908,singlemessage
903,12912,singlemessage
12922,12923,singlemessage
9854,12932,singlemessage
6793,12962,singlemessage
12967,12968,singlemessage
9807,12975,singlemessage
11460,12978,singlemessage
11169,12988,singlemessage
12988,12989,singlemessage
9854,12993,singlemessage
11114,13002,singlemessage
11460,13006,singlemessage
12618,13012,singlemessage
13015,13016,singlemessage
13017,13018,singlemessage
2325,13020,singlemessage
13330,13037,singlemessage
13037,13038,singlemessage
13037,13040,singlemessage
1753,13043,singlemessage
2395,13050,singlemessage
12070,13052,singlemessage
13053,13054,singlemessage
13073,13074,singlemessage
5766,13081,singlemessage
4275,13083,singlemessage
13088,13089,singlemessage
13088,13091,singlemessage
11662,13103,singlemessage
11169,13122,singlemessage
2263,13126,singlemessage
715,13130,singlemessage
2456,13132,singlemessage
22,13140,singlemessage
10712,13143,singlemessage
13154,13155,singlemessage
12411,13156,singlemessage
13161,13162,singlemessage
22,13167,singlemessage
13154,13169,singlemessage
13169,13170,singlemessage
11169,13174,singlemessage
13154,13180,singlemessage
255,13181,singlemessage
7880,13192,singlemessage
2007,13195,singlemessage
13538,13201,singlemessage
122,13216,singlemessage
7510,13220,singlemessage
11800,13224,singlemessage
7510,13227,singlemessage
13240,13241,singlemessage
126,13245,singlemessage
6291,13255,singlemessage
9854,13262,singlemessage
13265,13266,singlemessage
13277,13278,singlemessage
648,13288,singlemessage
12392,13295,singlemessage
8387,13305,singlemessage
13312,13313,singlemessage
13331,13330,singlemessage
13331,13332,singlemessage
13331,13335,singlemessage
13335,13336,singlemessage
13337,13338,singlemessage
13335,13341,singlemessage
7865,13344,singlemessage
604,13345,singlemessage
1078,13352,singlemessage
7865,13355,singlemessage
13365,13366,singlemessage
13367,13368,singlemessage
4054,13380,singlemessage
4054,13385,singlemessage
5766,13387,singlemessage
1078,13397,singlemessage
13277,13400,singlemessage
13422,13423,singlemessage
13441,13442,singlemessage
13454,13455,singlemessage
229,13460,singlemessage
330,13461,singlemessage
13462,13463,singlemessage
4357,13475,singlemessage
3530,13493,singlemessage
13498,13499,singlemessage
3530,13506,singlemessage
12392,13507,singlemessage
13520,13521,singlemessage
13522,13523,singlemessage
10072,13546,singlemessage
8387,13558,singlemessage
13563,13564,singlemessage
7889,13568,singlemessage
4054,13576,singlemessage
6961,13582,singlemessage
6961,13587,singlemessage
255,13593,singlemessage
1827,13594,singlemessage
255,13601,singlemessage
2194,13611,singlemessage
648,13617,singlemessage
7545,13624,singlemessage
12,13650,singlemessage
13664,13665,singlemessage
24,13676,singlemessage
13680,13681,singlemessage
13274,13686,singlemessage
24,13689,singlemessage
13723,13724,singlemessage
321,13728,singlemessage
9755,13745,singlemessage
52,13750,singlemessage
12368,13753,singlemessage
13755,13756,singlemessage
7076,13758,singlemessage
13337,13764,singlemessage
13770,13771,singlemessage
13775,13776,singlemessage
13755,13779,singlemessage
5205,13794,singlemessage
8096,13802,singlemessage
13805,13806,singlemessage
13831,13832,singlemessage
13843,13844,singlemessage
13850,13851,singlemessage
109,13857,singlemessage
11429,13860,singlemessage
9710,13875,singlemessage
12152,13886,singlemessage
3530,13890,singlemessage
13894,13895,singlemessage
11800,13898,singlemessage
8096,13930,singlemessage
4704,13939,singlemessage
255,13948,singlemessage
7450,13971,singlemessage
62,13991,singlemessage
229,13992,singlemessage
14001,14002,singlemessage
14011,14012,singlemessage
14014,14015,singlemessage
14029,14030,singlemessage
14047,14048,singlemessage
9807,14061,singlemessage
4054,14063,singlemessage
14098,14099,singlemessage
10842,14108,singlemessage
14125,14126,singlemessage
1073,14135,singlemessage
1073,14140,singlemessage
4054,14166,singlemessage
13520,14174,singlemessage
14189,14190,singlemessage
14223,14224,singlemessage
7363,14235,singlemessage
14267,14268,singlemessage
12754,14340,singlemessage
12784,14374,singlemessage
330,14380,singlemessage
3707,14394,singlemessage
14395,14396,singlemessage
4517,14426,singlemessage
14156,14474,singlemessage
10283,14508,singlemessage
3530,14522,singlemessage
3530,14526,singlemessage
7889,14531,singlemessage
3530,14545,singlemessage
3530,14551,singlemessage
14567,14552,singlemessage
10129,14559,singlemessage
3530,14563,singlemessage
355,14568,singlemessage
330,14579,singlemessage
862,14586,singlemessage
14586,14587,singlemessage
3530,14588,singlemessage
3530,14599,singlemessage
3601,14608,singlemessage
6979,14614,singlemessage
14586,14622,singlemessage
14627,14628,singlemessage
330,14641,singlemessage
330,14656,singlemessage
330,14665,singlemessage
3530,14677,singlemessage
14681,14682,singlemessage
10693,14691,singlemessage
12399,14697,singlemessage
14681,14706,singlemessage
9755,14719,singlemessage
3530,14722,singlemessage
8135,14728,singlemessage
7002,14743,singlemessage
13080,14746,singlemessage
13961,14756,singlemessage
3530,14757,singlemessage
14758,14759,singlemessage
7002,14765,singlemessage
12358,14773,singlemessage
14395,14787,singlemessage
3530,14794,singlemessage
5135,14813,singlemessage
3530,14822,singlemessage
9255,14830,singlemessage
10712,14845,singlemessage
12711,14859,singlemessage
1589,14861,singlemessage
3530,14862,singlemessage
14864,14865,singlemessage
14880,14881,singlemessage
3413,14889,singlemessage
14889,14890,singlemessage
8096,15060,singlemessage
5766,15322,singlemessage
6918,15900,singlemessage
22,16118,singlemessage
16560,16561,singlemessage
4054,17437,singlemessage
13831,17958,singlemessage
8387,17985,singlemessage
8215,18308,singlemessage
5766,19184,singlemessage
1796,19320,singlemessage
11145,19494,singlemessage
46,20014,singlemessage
7889,20091,singlemessage
4686,21234,singlemessage
177,178,timeline
290,291,timeline
6108,426,timeline
714,715,timeline
77,735,timeline
714,757,timeline
1091,1092,timeline
2263,1255,timeline
52,1569,timeline
186,1744,timeline
649,1934,timeline
14010,1977,timeline
5484,2023,timeline
2263,2062,timeline
2062,2063,timeline
1589,2360,timeline
431,2432,timeline
2838,2839,timeline
2928,2929,timeline
2928,3738,timeline
4089,4090,timeline
4218,4219,timeline
52,4275,timeline
52,4685,timeline
547,4968,timeline
431,5033,timeline
5484,5209,timeline
5209,5210,timeline
431,5303,timeline
10710,6108,timeline
6108,6109,timeline
2263,6926,timeline
1266,6950,timeline
6979,6980,timeline
52,7040,timeline
52,7108,timeline
6799,7184,timeline
52,7237,timeline
6955,7247,timeline
3234,7508,timeline
2062,7683,timeline
52,7695,timeline
6955,7779,timeline
7306,7796,timeline
52,7856,timeline
77,7885,timeline
7928,7929,timeline
7695,7986,timeline
1266,8030,timeline
8040,8041,timeline
1827,8080,timeline
431,8165,timeline
7695,8298,timeline
7517,8366,timeline
6306,8513,timeline
12295,8529,timeline
2263,9530,timeline
8341,9652,timeline
9652,9653,timeline
4464,9665,timeline
9945,9946,timeline
8842,10028,timeline
6979,10039,timeline
9758,10122,timeline
431,10274,timeline
2475,10278,timeline
4826,10328,timeline
426,10526,timeline
52,10710,timeline
10710,10711,timeline
7019,10809,timeline
8196,10867,timeline
4357,10946,timeline
52,10972,timeline
14616,11081,timeline
52,11117,timeline
3053,11145,timeline
431,11154,timeline
11154,11155,timeline
2475,11650,timeline
10028,11720,timeline
52,11882,timeline
11882,11883,timeline
11920,11921,timeline
11941,11942,timeline
52,11947,timeline
11947,11948,timeline
11843,11953,timeline
52,11967,timeline
52,11995,timeline
52,12000,timeline
426,12009,timeline
52,12074,timeline
5135,12134,timeline
3524,12189,timeline
52,12237,timeline
12237,12238,timeline
12255,12256,timeline
1266,12285,timeline
7695,12343,timeline
3234,12354,timeline
5209,12368,timeline
330,12374,timeline
52,12376,timeline
2475,12455,timeline
2062,12464,timeline
3524,12477,timeline
12233,12497,timeline
12497,12498,timeline
7695,12504,timeline
3524,12508,timeline
383,12520,timeline
5209,12546,timeline
11203,12547,timeline
8512,12564,timeline
1266,12571,timeline
2475,12580,timeline
11802,12583,timeline
12295,12595,timeline
10861,12605,timeline
12644,12645,timeline
12618,12662,timeline
11114,12676,timeline
8842,12686,timeline
